method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	commot_mean_score	sender_spots	receiver_spots	distance_threshold_array_units
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	2.969433580523919e-07	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	CCL2	CCR2	CCL chemokine	7.085534151142174e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	2.1506125877976883e-05	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	3.440974366140361e-06	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	stroma_fibroblast	CCL2	CCR2	CCL chemokine	3.330743442837551e-06	32	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	endothelial	CCL2	CCR2	CCL chemokine	0.0009765625000000002	32	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CCL2	CCR2	CCL chemokine	1.4832446237033349e-05	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	CCL2	CCR2	CCL chemokine	2.2964550999876797e-05	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CCL2	CCR2	CCL chemokine	3.2585262252198283e-06	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	0.00012002303015300292	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.0006214566922386157	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	VEGFA	KDR	VEGF	7.8667417139991e-06	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	1.6168268960335066e-06	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2.7924776414884687e-06	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	VEGFA	KDR	VEGF	1.0607357999516607e-10	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	VEGFA	KDR	VEGF	0.00015005144261466725	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	VEGFA	KDR	VEGF	5.560639360852297e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2.275720957232067e-05	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	VEGFA	KDR	VEGF	6.350846803390888e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	1.7472756627022373e-05	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	4.246212962329455e-06	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	ambiguous_or_low_signal	VEGFA	KDR	VEGF	4.714932294076558e-06	32	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	7.605901188717437e-08	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	VEGFA	KDR	VEGF	2.6138057203019976e-05	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	VEGFA	KDR	VEGF	4.588959249098958e-06	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	endothelial	VEGFA	KDR	VEGF	7.392950082801043e-06	4227	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	VEGFA	KDR	VEGF	9.038998622751693e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	SPP1	CD44	SPP1	0.0026978569986560253	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	SPP1	CD44	SPP1	3.010213287599727e-06	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	1.294868644797357e-08	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	5.972329519118259e-06	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	SPP1	CD44	SPP1	9.369501728991645e-09	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	SPP1	CD44	SPP1	0.00016868812203147564	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	SPP1	CD44	SPP1	1.9823601209629702e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	SPP1	CD44	SPP1	2.2899976599331594e-06	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	1.500107738555628e-06	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	SPP1	CD44	SPP1	2.274089537035489e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	1.6679354278922626e-05	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.5843639379024981e-06	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	ambiguous_or_low_signal	SPP1	CD44	SPP1	7.392950082801044e-06	32	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	1.0827315038248398e-05	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	SPP1	CD44	SPP1	2.2397713220607446e-06	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	1.0840521388324919e-06	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	8.012902752827642e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.0017196122897939455	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	SPP1	ITGAV	SPP1	4.793717490392026e-06	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	2.7867433745014393e-09	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	7.02623941838056e-06	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	SPP1	ITGAV	SPP1	3.718571120095959e-06	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	SPP1	ITGAV	SPP1	9.888380461593387e-05	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	6.352373253975922e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	8.81752496166218e-06	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	1.8290493500240636e-06	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	SPP1	ITGAV	SPP1	2.331994529072281e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	1.0915712420964669e-05	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2.1991539873189927e-06	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	1.296076345882279e-05	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	SPP1	ITGAV	SPP1	8.373561238934503e-06	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	1.8246940061587091e-06	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	5.0941381963748715e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	MIF	CD74	MIF	0.05505795663448422	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	MIF	CD74	MIF	2.019482459894938e-06	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	MIF	CD74	MIF	1.0658240065863539e-05	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	endothelial	MIF	CD74	MIF	9.409384602144076e-07	98	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	9.908704667957443e-05	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	MIF	CD74	MIF	1.0759644478725953e-07	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	MIF	CD74	MIF	0.0010093754588078481	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	MIF	CD74	MIF	1.0792783150448251e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	endothelial	MIF	CD74	MIF	1.8296275014117136e-06	2192	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	MIF	CD74	MIF	7.997453884165029e-07	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	MIF	CD74	MIF	8.345487801051766e-08	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	MIF	CD74	MIF	4.242535675194121e-08	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	0.0001250166011223027	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	endothelial	MIF	CD74	MIF	3.5296341824341766e-06	6453	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	3.5839380304986536e-07	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	immune	MIF	CD74	MIF	3.4686708965539906e-07	32	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	stroma_fibroblast	MIF	CD74	MIF	4.655065851254315e-08	32	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	endothelial	MIF	CD74	MIF	0.0028947252576634695	32	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	ambiguous_or_low_signal	MIF	CD74	MIF	1.3737330225561137e-08	32	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	1.4659041681139622e-05	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	MIF	CD74	MIF	1.3504668175272647e-06	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	4.394004841954184e-07	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	endothelial	MIF	CD74	MIF	3.0130009199186583e-06	4227	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	0.0005441167429238595	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.0006113313432360925	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	DLL4	NOTCH1	NOTCH	4.7725107495314585e-06	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	4.3582835633910317e-08	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	5.010913116617734e-06	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	DLL4	NOTCH1	NOTCH	6.111934407545288e-07	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	DLL4	NOTCH1	NOTCH	8.743110299014446e-05	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	DLL4	NOTCH1	NOTCH	2.5112314476164653e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	1.2111677695055577e-05	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	DLL4	NOTCH1	NOTCH	4.49094308833496e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	8.962120908542174e-06	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	endothelial	DLL4	NOTCH1	NOTCH	1.2151113468958478e-06	6453	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	2.2439107568542974e-06	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	endothelial	DLL4	NOTCH1	NOTCH	0.00017261136104750166	32	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	endothelial	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	6.086216334629744e-06	32	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	5.5927465535075545e-06	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	DLL4	NOTCH1	NOTCH	1.1298938971427567e-05	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	DLL4	NOTCH1	NOTCH	2.204867443992107e-06	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	5.064207999972143e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.0036810751114360074	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	JAG1	NOTCH2	NOTCH	8.847130123535887e-06	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	1.623183980685521e-06	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	2.1034229405970293e-05	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	JAG1	NOTCH2	NOTCH	5.85730282104453e-07	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	JAG1	NOTCH2	NOTCH	0.00013995632361454418	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	JAG1	NOTCH2	NOTCH	4.574636942424356e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	endothelial	JAG1	NOTCH2	NOTCH	7.668295163561529e-09	2192	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	2.5319063402031495e-05	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	7.102423803292962e-07	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	JAG1	NOTCH2	NOTCH	8.405167704863847e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	2.2071135489130223e-05	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	endothelial	JAG1	NOTCH2	NOTCH	4.8427088176042194e-06	6453	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	6.0813951926576985e-06	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	9.82985321191326e-06	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	JAG1	NOTCH2	NOTCH	3.334267229475588e-05	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	5.716515490825751e-06	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	endothelial	JAG1	NOTCH2	NOTCH	3.0281666281049187e-06	4227	32	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	8.956391970142114e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.00047238477125153454	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	immune	WNT5A	FZD5	WNT	1.2190707551069369e-06	98	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2.19251412129234e-05	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	WNT5A	FZD5	WNT	7.952027358832408e-07	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	WNT5A	FZD5	WNT	5.2614380920050055e-05	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	WNT5A	FZD5	WNT	2.3332961770014248e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	WNT5A	FZD5	WNT	1.0993989965420974e-05	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	1.8514126808785265e-06	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	WNT5A	FZD5	WNT	3.331908636556008e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	4.996814136383865e-06	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	1.6938106466825623e-06	6453	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	1.6197417315416088e-06	4227	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	immune	WNT5A	FZD5	WNT	1.11353765874078e-05	4227	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	1.5546580498478623e-06	4227	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2.633633008486338e-05	4227	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.0012131560418966697	98	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	3.1645934166226045e-07	98	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	9.39360484334009e-06	98	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	tumor_like	EGF	EGFR	EGF/ERBB	7.93467205424519e-06	2192	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	immune	EGF	EGFR	EGF/ERBB	2.5849053626778737e-05	2192	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	stroma_fibroblast	EGF	EGFR	EGF/ERBB	1.5829945829895229e-07	2192	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	immune	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	7.497161186193656e-06	2192	4227	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	5.740631938117643e-11	6453	98	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	immune	EGF	EGFR	EGF/ERBB	1.596427052186481e-07	6453	2192	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	4.303646857975066e-06	6453	6453	2.5
commot_pilot_v1	GSE292299	GSM8855717_NSCLC_P15	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	1.1747728483770317e-06	6453	4227	2.5
