dataset	sample_id	cancer	pathway	receiver_compartment	target_genes_in_panel	target_genes_detected	target_genes_detected_list	receiver_spots	receiver_target_mean	other_compartment_target_mean	receiver_target_enrichment	receiver_target_positive_spot_fraction	receiver_target_percentile	target_activation_support	matrix_rows	matrix_cols	matrix_nnz
GSE292299	GSM8855716_NSCLC_P14	NSCLC	MIF	ambiguous_or_low_signal	7	4	CD74,CXCR4,NFKBIA,IL1B	56	0.27232143	0.71719269	0.37970469	0.48214286	0.2	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	5	0	0.031617817	3.1627736e-08	0	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	21	0	0.031892605	3.135523e-08	0	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1779	0.032843492	0.0034423408	9.5410318	0.15008432	1	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1	0	0.031549858	3.1695863e-08	0	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	56	0.0051020408	0.032352476	0.15770174	0.035714286	0.8	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	5	0.53333333	0.73981332	0.72090258	0.8	0.8	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	21	0.38095238	0.74334601	0.51248325	0.76190476	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1779	0.75669852	0.36546185	2.0705267	0.79033165	1	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1	0	0.7396561	1.3519797e-09	0	0.2	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	56	0.35119048	0.75129199	0.46744872	0.57142857	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	5	0.65714286	8.5510424	0.076849445	0.8	0.8	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	21	0.2244898	8.6245829	0.026029061	0.61904762	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1779	8.9067695	0.45094664	19.751271	0.98875773	1	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1	0	8.5344285	1.1717246e-10	0	0.2	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	56	0.5255102	8.7780414	0.059866453	0.69642857	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	5	0	0.19193784	5.21002e-09	0	0.2	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	21	0.013605442	0.19345076	0.070330263	0.047619048	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	1779	0.19336706	0.14974182	1.2913363	0.45868465	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	1	0.42857143	0.191295	2.2403692	1	1	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	56	0.20918367	0.1908717	1.0959387	0.30357143	0.8	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	5	0.31428571	0.36518194	0.86062777	0.4	0.8	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	21	0.13605442	0.36765733	0.37005769	0.38095238	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	1779	0.37597366	0.13080895	2.8742197	0.6306914	1	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	1	0	0.36524142	2.7379151e-09	0	0.2	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	56	0.11479592	0.37280494	0.30792489	0.375	0.4	0	18120	1862	983820
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	98	0.25680272	0.45732589	0.56153112	0.69387755	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	2192	0.69282238	0.40775516	1.6991137	0.89872263	0.8	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	6453	0.22157653	0.68661882	0.32270675	0.58995816	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	32	0.046875	0.45682344	0.10261076	0.28125	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	4227	0.69820992	0.33905033	2.0593105	0.8817128	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	98	0.68950437	0.94002967	0.73349214	0.87755102	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	2192	1.5485532	0.81436501	1.9015468	0.95985401	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	6453	0.39321689	1.475078	0.26657363	0.78056718	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	32	0.080357143	0.94025774	0.08546289	0.28125	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	4227	1.4657474	0.6839886	2.1429413	0.94866335	0.8	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	98	0.95238095	2.8699714	0.33184336	0.93877551	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	2192	2.1001115	3.0086957	0.69801394	0.97034672	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	6453	2.8556227	2.8554147	1.0000728	0.9972106	0.8	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	32	0.09375	2.8623319	0.032753016	0.46875	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	4227	3.3121205	2.6355682	1.2567007	0.97847173	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	98	1.1734694	2.3893948	0.49111574	0.95918367	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	2192	2.4532391	2.3654255	1.0371238	0.97855839	0.8	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	6453	1.9384007	2.8155825	0.6884546	0.98574307	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	32	0.2421875	2.385505	0.10152462	0.65625	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	4227	3.0610362	2.0522792	1.4915301	0.97705228	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	MIF	tumor_like	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	98	2.6387755	6.0272009	0.43781111	0.92857143	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	MIF	immune	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	2192	10.37135	5.1155967	2.027398	0.98448905	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	MIF	stroma_fibroblast	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	6453	2.4583295	9.4930524	0.25896091	0.9725709	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	MIF	endothelial	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	32	0.44375	6.0153739	0.073769313	0.78125	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	MIF	ambiguous_or_low_signal	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	4227	9.2650106	4.4296752	2.0915779	0.98131062	0.8	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	98	0.56997085	0.28586928	1.9938164	0.82653061	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	2192	0.39025026	0.26727897	1.4600859	0.83759124	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	6453	0.16824954	0.40601619	0.41439122	0.57988532	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	32	0.040178571	0.28862209	0.13920823	0.25	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	4227	0.4131603	0.22772487	1.8142959	0.83794653	0.8	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	98	1.2244898	1.1048512	1.1082848	0.91836735	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	2192	1.6367853	0.99807277	1.6399458	0.95711679	0.8	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	6453	0.57032905	1.6333282	0.34918214	0.84410352	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	32	0.052083333	1.1083526	0.046991665	0.25	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	4227	1.6529848	0.84214625	1.9628239	0.95528744	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	98	0.55539359	1.7021854	0.32628267	0.86734694	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	2192	1.3108055	1.7711511	0.74008681	0.95620438	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	6453	1.6369795	1.7492747	0.9358047	0.986053	0.8	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	32	0.080357143	1.6975218	0.047337917	0.375	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	4227	2.0169658	1.5377452	1.3116385	0.96924533	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	98	0.29883382	1.4795302	0.20197886	0.78571429	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	2192	2.0548097	1.3521739	1.5196342	0.95711679	0.8	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	6453	0.77939386	2.1517353	0.36221643	0.92065706	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	32	0.38392857	1.473312	0.26058877	0.96875	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	4227	2.2583392	1.0911844	2.0696221	0.96285782	1	1	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	98	0.99708455	2.1017735	0.47440151	0.91836735	0.4	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	2192	2.2701382	2.0576186	1.1032842	0.97262774	0.8	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	6453	1.6426911	2.5375957	0.64734154	0.98031923	0.6	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	32	0.21875	2.0980725	0.10426237	0.5625	0.2	0	18120	13002	46679551
GSE292299	GSM8855717_NSCLC_P15	NSCLC	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	4227	2.7295617	1.7870248	1.5274335	0.97492311	1	1	18120	13002	46679551
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	108	0.055555556	0.073081569	0.76018559	0.23148148	0.4	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1	0.33333333	0.072679128	4.5863694	1	1	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	5076	0.073515892	0.058181818	1.2635544	0.25571316	0.8	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	0	0	0.072727839	1.3749893e-08	0	0.2	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	166	0.058232932	0.0731919	0.7956199	0.24698795	0.6	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	108	1.1468254	0.28759434	3.9876493	0.9537037	1	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	1	0.42857143	0.30491322	1.4055521	1	0.6	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	5076	0.27687718	0.82285714	0.33648269	0.63081166	0.4	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	0	0	0.30493633	3.2793731e-09	0	0.2	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	166	0.61445783	0.29502686	2.0827182	0.81927711	0.8	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	108	6.4773663	41.209104	0.15718289	0.99074074	0.6	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1	1.2222222	40.515452	0.030166817	1	0.4	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	5076	42.189848	9.4662626	4.4568643	1	1	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	0	0	40.508109	2.4686416e-11	0	0.2	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	166	11.460509	41.43808	0.27656949	1	0.8	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	108	1.5486111	0.37860004	4.0903617	0.99074074	1	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1	0.75	0.40214953	1.8649779	1	0.6	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	5076	0.35399429	1.2922727	0.27393156	0.7107959	0.4	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	0	0	0.40221454	2.4862353e-09	0	0.2	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	166	1.1287651	0.37895371	2.9786357	0.90963855	0.8	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	MIF	tumor_like	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	108	3.837037	1.6418081	2.3370801	0.99074074	1	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	MIF	immune	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	1	2.4	1.6859813	1.4235033	1	0.6	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	MIF	stroma_fibroblast	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	5076	1.5991726	3.2909091	0.48593642	0.90524035	0.4	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	MIF	endothelial	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	0	0	1.6861147	5.9307945e-10	0	0.2	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	MIF	ambiguous_or_low_signal	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	166	2.9409639	1.6459402	1.7867987	0.96987952	0.8	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	108	0.73677249	0.28511485	2.5841253	0.97222222	1	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1	0	0.29428571	3.3980582e-09	0	0.4	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	5076	0.27696161	0.61298701	0.45182297	0.64243499	0.6	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	0	0	0.29423072	3.3986934e-09	0	0.4	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	166	0.53614458	0.28648574	1.8714529	0.84337349	0.8	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	108	2.4722222	6.0245089	0.41036079	0.99074074	0.4	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1	5.6666667	5.952866	0.95192242	1	0.8	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	5076	6.1230628	2.810303	2.1787909	0.98286052	1	1	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	0	0	5.9528126	1.6798782e-10	0	0.2	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	166	3.0130522	6.0469302	0.49827798	0.97590361	0.6	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	108	5.8849206	39.203509	0.15011209	1	0.6	0	18120	5351	10300812
GSE292299	GSM8855718_NSCLC_P16	NSCLC	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1	1.4285714	38.537971	0.037069192	1	0.4	0	18120	5351	10300812
