method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	lr_means	cellphone_pvals	ligand_props	receptor_props
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.11803658944725695	0.0	0.43157010915197314	0.20772303595206393
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.11199480382568293	0.02	0.3621837549933422	0.20772303595206393
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.10407936192664571	0.21	0.5152073732718894	0.10414746543778802
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.09937512325193948	0.8	0.5152073732718894	0.11335012594458438
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	0.09574593439190812	0.99	0.43157010915197314	0.10414746543778802
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	0.09248882656836611	0.0	0.3009320905459387	0.118508655126498
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.09104300251508635	1.0	0.43157010915197314	0.11335012594458438
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.08970187115192832	1.0	0.3621837549933422	0.10414746543778802
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.08500002319233715	1.0	0.3621837549933422	0.11335012594458438
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	0.08407466001941348	0.0	0.3009320905459387	0.1152073732718894
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.08226443881830484	0.0	0.3009320905459387	0.09571788413098237
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.0740004905364369	0.0	0.2569906790945406	0.07989347536617843
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.07049102601211701	0.0	0.12916111850865514	0.20772303595206393
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.06726214130162175	0.0	0.16912442396313365	0.20772303595206393
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.06258035107024218	0.0	0.12510495382031905	0.20772303595206393
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.05813727242074089	0.0	0.2258606213266163	0.07989347536617843
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	0.05461789557436474	0.01	0.2073887489504618	0.118508655126498
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.04920046532562001	0.1	0.19953917050691244	0.07989347536617843
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	0.048198678285438785	0.3	0.12916111850865514	0.10414746543778802
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	0.046205382693134	0.84	0.2073887489504618	0.1152073732718894
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.04497399865314853	0.91	0.16912442396313365	0.10414746543778802
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.044394098781431024	0.96	0.2073887489504618	0.09571788413098237
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.043496280295775604	0.89	0.12916111850865514	0.11335012594458438
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	0.043417646921555315	0.97	0.14055299539170507	0.118508655126498
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	tumor_like	EGF	EGFR	EGF/ERBB	0.040289215898450574	1.0	0.12510495382031905	0.10414746543778802
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.0402704667137067	0.99	0.16912442396313365	0.11335012594458438
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.0355862222340897	1.0	0.12510495382031905	0.11335012594458438
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.035006953943799594	1.0	0.14055299539170507	0.1152073732718894
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.03415780035620631	0.0	0.09054593874833555	0.05992010652463382
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.0331952173779967	1.0	0.14055299539170507	0.09571788413098237
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	immune	MIF	CD74	MIF	0.0	1.0	0.6666666666666666	1.0
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.0	1.0	0.6666666666666666	0.10663308144416457
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	immune	SPP1	CD44	SPP1	0.0	1.0	0.6666666666666666	0.6666666666666666
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	immune	COL1A1	ITGA2	ECM-integrin	0.0	1.0	0.6666666666666666	0.6666666666666666
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	immune	JAG1	NOTCH2	NOTCH	0.0	1.0	0.6666666666666666	0.3333333333333333
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	SPP1	CD44	SPP1	0.0	1.0	0.6666666666666666	0.9697732997481109
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.0	1.0	0.6666666666666666	0.9286314021830394
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.0	1.0	0.3333333333333333	0.11335012594458438
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.0	1.0	0.3333333333333333	0.7669773635153129
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	MIF	CD74	MIF	0.0	1.0	0.6666666666666666	0.980688497061293
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.0	1.0	0.6666666666666666	0.8026868178001679
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	VEGFA	KDR	VEGF	0.0	1.0	0.6666666666666666	0.24900133155792276
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.0	1.0	0.3333333333333333	0.6990679094540613
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	SPP1	CD44	SPP1	0.0	1.0	0.6666666666666666	0.9454061251664447
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.0	1.0	0.3333333333333333	0.11335012594458438
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	0.0	1.0	0.6666666666666666	0.8572628043660789
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	TGFB1	TGFBR1	TGFB	0.0	1.0	0.3333333333333333	0.8889400921658986
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	TGFB1	TGFBR2	TGFB	0.0	1.0	0.3333333333333333	0.7755760368663595
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	VEGFA	KDR	VEGF	0.0	1.0	0.6666666666666666	0.08663594470046083
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	SPP1	CD44	SPP1	0.0	1.0	0.6666666666666666	0.9861751152073732
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	0.0	1.0	0.6666666666666666	0.8601864181091877
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	MIF	CD74	MIF	0.0	1.0	0.6666666666666666	0.9760319573901465
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.0	1.0	0.6666666666666666	0.729693741677763
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.0	1.0	0.3333333333333333	0.20772303595206393
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.0	1.0	0.3333333333333333	0.20772303595206393
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.0	1.0	0.6666666666666666	0.6870838881491345
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	SPP1	ITGAV	SPP1	0.0	1.0	0.6666666666666666	0.9746543778801844
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	MIF	CD74	MIF	0.0	1.0	0.6666666666666666	0.9930875576036866
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	JAG1	NOTCH2	NOTCH	0.0	1.0	0.6666666666666666	0.8483870967741935
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	EGF	EGFR	EGF/ERBB	0.0	1.0	0.3333333333333333	0.10414746543778802
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	HBEGF	EGFR	EGF/ERBB	0.0	1.0	0.3333333333333333	0.10414746543778802
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	tumor_like	COL1A1	ITGA2	ECM-integrin	0.0	1.0	0.6666666666666666	0.9175115207373272
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	immune	SPP1	ITGAV	SPP1	0.0	1.0	0.6666666666666666	0.6666666666666666
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.0	1.0	0.3333333333333333	0.8253568429890848
liana_cellphonedb_pilot	GSE300445	GSM9060735_AdjIII-0133	melanoma	Visium	immune	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.0	1.0	0.3333333333333333	0.7204030226700252
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	2.8835754105094	0.01	1.0	1.0
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	2.84623308888185	0.05	0.9926280869885735	1.0
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	2.845662505316575	0.3	1.0	1.0
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	2.825520129451026	0.16	1.0	0.9966826391448581
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	stroma_fibroblast	MIF	CD74	MIF	2.8041837976149964	0.5	0.9926280869885735	1.0
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	MIF	CD74	MIF	2.7897023641456906	0.97	0.9926280869885735	0.9966826391448581
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.6333165915486507	0.0	1.0	0.7551020408163265
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	1.6080551348646468	0.0	1.0	0.5875414670106893
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.535266042729823	0.0	1.0	0.6666666666666666
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	0.9147220682250905	0.0	0.5714285714285714	0.9795918367346939
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	0.8964606060545255	0.02	0.5714285714285714	0.8888888888888888
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	0.8538843861414029	0.0	0.5714285714285714	0.8956874308883155
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	0.7959119901637558	0.0	0.5714285714285714	1.0
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	0.7846681661262578	0.06	0.30851455952819756	0.9795918367346939
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	0.765367919515948	0.37	0.30851455952819756	0.8888888888888888
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	SPP1	CD44	SPP1	0.7242413512699195	1.0	0.30851455952819756	0.8956874308883155
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	0.6877253242295469	0.48	0.7456690011057869	0.7551020408163265
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	0.6650228954591874	0.0	0.30851455952819756	1.0
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	0.6627585345916318	1.0	0.7456690011057869	0.5875414670106893
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.5921284316652748	0.01	0.8775510204081632	0.5714285714285714
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.5895258944856365	0.87	0.7456690011057869	0.6666666666666666
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.5737579944277339	0.0	0.5714285714285714	0.8163265306122449
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.5468734171221843	0.1	0.8775510204081632	0.3333333333333333
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	0.5438197266063605	0.05	0.8775510204081632	0.35716918540361225
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.5300583612799089	0.02	0.7346111315886472	0.5714285714285714
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.484149821240651	0.39	0.7346111315886472	0.3333333333333333
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.4820292654764152	0.99	0.7346111315886472	0.35716918540361225
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	0.46765637179877134	0.0	0.5714285714285714	0.5982307408772577
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.4438869661162875	0.0	0.30851455952819756	0.8163265306122449
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.41206257466047785	0.05	0.5102040816326531	0.7777777777777778
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.4023512492912913	0.0	0.5102040816326531	0.6938775510204082
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.39770262134109546	0.06	0.730925175082934	0.10204081632653061
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.39244020428770476	0.48	0.8163265306122449	0.10204081632653061
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	0.3866737903484335	0.0	0.5102040816326531	0.6063398451898268
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	0.3540949790234817	0.0	0.6122448979591837	0.4968669369701438
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.3380133071254424	1.0	0.30851455952819756	0.5982307408772577
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.3353106656320831	0.1	0.22448979591836735	0.6666666666666666
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	0.3226282543436572	0.07	0.6122448979591837	0.4444444444444444
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.31638646761997125	0.12	0.10025801695539993	0.6666666666666666
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.3119923457726148	0.0	0.6122448979591837	0.5306122448979592
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.29235155390176576	0.31	0.10431256911168449	0.7777777777777778
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.2914108453458231	0.0	0.5102040816326531	0.6326530612244898
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.2883839314868062	0.03	0.22448979591836735	0.7346938775510204
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.28799514130815906	0.0	0.5102040816326531	0.5555555555555556
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.28299599715554663	0.29	0.10431256911168449	0.6938775510204082
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.26994366922056623	0.04	0.10025801695539993	0.7346938775510204
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.2674610139969811	1.0	0.10431256911168449	0.6063398451898268
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.24155917265479188	0.14	0.3951345374124585	0.5555555555555556
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	0.2380585727767487	0.14	0.22448979591836735	0.5444157758938445
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	0.2333342948139362	0.0	0.5102040816326531	0.3269443420567637
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.21976169989680885	1.0	0.10025801695539993	0.5444157758938445
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.2134949569594028	0.12	0.3951345374124585	0.3877551020408163
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.20824695800724913	0.35	0.40816326530612246	0.5555555555555556
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.2042280690375913	1.0	0.1566531514928124	0.4968669369701438
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.18698789509639488	0.45	0.3951345374124585	0.21046811647622557
liana_cellphonedb_pilot	GSE283052	GSM8655157_P02	colorectal cancer	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.1797829371706021	0.67	0.40816326530612246	0.3877551020408163
