dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes	null_model	fake_draws_requested	fake_draws_used	null_mean_score	null_ge_observed_n	empirical_p_ge	observed_to_null_mean_ratio	fake_pair_examples
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	DLL4	NOTCH1	NOTCH	0.043478261	0.92917425	0.043478261	0.52606321	70	0.17220749	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.13807545	25	0.25742574	1.2471985	WNT5A-CCR2;VEGFA-CCR2;CXCL9-CCR2;EGF-CXCR3;VEGFA-TGFBR1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	DLL4	NOTCH1	NOTCH	0.043478261	0.26190476	0.043478261	0.19047619	11	0.028296038	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.041955308	79	0.79207921	0.67443285	WNT5A-NOTCH2;CXCL9-ITGA2;EGF-CCR2;EGF-NOTCH2;EGF-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.043478261	0.6664995	0.043478261	0.43129388	48	0.1127781	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.14970041	65	0.65346535	0.75335866	VEGFA-TGFBR1;VEGFA-EGFR;EGF-ITGA2;EGF-KDR;WNT5A-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	DLL4	NOTCH1	NOTCH	0.043478261	0.10869565	0.043478261	0.10869565	32	0.016524138	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.022935503	62	0.62376238	0.72046111	EGF-FZD5;CXCL9-ITGA2;VEGFA-ITGA2;VEGFA-CXCR4;TGFB1-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.54343869	1.8161509	0.35230846	0.67400298	30654	10.19591	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	8.9405713	31	0.31683168	1.1404092	TGFB1-CXCR4;CCL2-TGFBR1;EGF-TGFBR1;TGFB1-EGFR;CCL2-ITGAV
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	JAG1	NOTCH2	NOTCH	0.54343869	0.32142857	0.35230846	0.20833333	273	0.98048282	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.78435728	33	0.33663366	1.2500462	TGFB1-NOTCH1;TGFB1-ITGA2;TGFB1-ITGA2;EGF-KDR;CXCL9-EGFR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.54343869	0.63891675	0.35230846	0.38515547	719	2.2843955	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	2.2928357	47	0.47524752	0.99631887	TGFB1-KDR;CXCL9-ITGA2;CXCL9-ITGA2;TGFB1-ITGA2;HBEGF-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	JAG1	NOTCH2	NOTCH	0.54343869	0.065217391	0.35230846	0.065217391	70	0.15107642	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.20375321	59	0.59405941	0.74146769	TGFB1-CCR2;EGF-NOTCH1;EGF-CXCR4;EGF-FZD5;TGFB1-CXCR4
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	JAG1	NOTCH2	NOTCH	0.30952381	1.8161509	0.17857143	0.67400298	273	3.1553748	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	2.3760117	23	0.23762376	1.3280132	EGF-ITGAV;HBEGF-ITGAV;WNT5A-EGFR;HBEGF-TGFBR1;WNT5A-TGFBR1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	JAG1	NOTCH2	NOTCH	0.30952381	0.32142857	0.17857143	0.20833333	146	0.49649712	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.34599908	20	0.20792079	1.4349666	TGFB1-KDR;HBEGF-NOTCH1;EGF-KDR;TGFB1-NOTCH1;TGFB1-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.30952381	0.63891675	0.17857143	0.38515547	98	0.90873066	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.70246698	25	0.25742574	1.2936276	WNT5A-KDR;EGF-NOTCH1;TGFB1-EGFR;TGFB1-NOTCH1;WNT5A-TGFBR1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	JAG1	NOTCH2	NOTCH	0.30952381	0.065217391	0.17857143	0.065217391	11	0.050161159	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.062145173	51	0.51485149	0.80716098	EGF-CXCR4;TGFB1-CXCR4;EGF-CCR2;CXCL12-ITGA2;TGFB1-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	0.87512538	1.8161509	0.49097292	0.67400298	719	10.456797	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	8.9021447	25	0.25742574	1.1746379	WNT5A-CXCR4;TGFB1-CXCR4;WNT5A-CXCR4;CCL2-TGFBR1;WNT5A-NOTCH1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	JAG1	NOTCH2	NOTCH	0.87512538	0.32142857	0.49097292	0.20833333	98	1.2925626	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.94904632	31	0.31683168	1.3619594	WNT5A-EGFR;TGFB1-NOTCH1;CCL2-KDR;CXCL9-ITGA2;CXCL9-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.87512538	0.63891675	0.49097292	0.38515547	8456	5.0560931	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	4.97406	37	0.37623762	1.0164922	CXCL9-NOTCH1;CXCL9-NOTCH1;CXCL9-NOTCH1;CXCL9-NOTCH1;WNT5A-NOTCH1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	JAG1	NOTCH2	NOTCH	0.87512538	0.065217391	0.49097292	0.065217391	48	0.22211939	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.31918408	67	0.67326733	0.69589746	HBEGF-ITGA2;CCL2-CXCR4;CXCL9-FZD5;TGFB1-CCR2;CXCL9-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	JAG1	NOTCH2	NOTCH	0.15217391	1.8161509	0.13043478	0.67400298	70	1.1780802	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.85343487	23	0.23762376	1.3803985	HBEGF-ITGAV;CXCL12-EGFR;CXCL12-EGFR;EGF-CXCR4;TGFB1-ITGAV
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	JAG1	NOTCH2	NOTCH	0.15217391	0.32142857	0.13043478	0.20833333	11	0.12154435	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.077402526	19	0.1980198	1.5702892	HBEGF-CCR2;HBEGF-NOTCH1;CXCL12-EGFR;COL1A1-KDR;CXCL12-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.15217391	0.63891675	0.13043478	0.38515547	48	0.37838792	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.34270115	35	0.35643564	1.1041338	COL1A1-TGFBR1;EGF-KDR;TGFB1-EGFR;CXCL12-ITGA2;TGFB1-NOTCH1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	JAG1	NOTCH2	NOTCH	0.15217391	0.065217391	0.13043478	0.065217391	32	0.034700689	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.04205393	44	0.44554455	0.82514736	TGFB1-CXCR4;HBEGF-CXCR4;CXCL12-FZD5;TGFB1-CXCR4;HBEGF-NOTCH1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.18186331	0.48452755	0.15555188	0.34635115	30654	0.91030529	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	2.1662678	62	0.62376238	0.42021826	HBEGF-TGFBR1;CCL2-CXCR4;CXCL12-NOTCH1;CXCL12-NOTCH1;CXCL12-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	WNT5A	FZD5	WNT	0.18186331	0.095238095	0.15555188	0.089285714	273	0.09722115	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.37363458	87	0.87128713	0.26020384	HBEGF-NOTCH1;EGF-NOTCH1;CCL2-CXCR3;CCL2-CXCR3;EGF-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	0.18186331	0.167001	0.15555188	0.14894684	719	0.19982078	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.73766069	83	0.83168317	0.27088441	HBEGF-KDR;CXCL12-CXCR3;CXCL12-NOTCH2;CXCL12-CCR2;HBEGF-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	WNT5A	FZD5	WNT	0.18186331	0.086956522	0.15555188	0.086956522	70	0.067410877	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.10494966	68	0.68316832	0.64231632	HBEGF-NOTCH2;DLL4-NOTCH2;EGF-ITGA2;HBEGF-CCR2;DLL4-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	WNT5A	FZD5	WNT	0.1547619	0.48452755	0.125	0.34635115	273	0.42090831	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.72122518	49	0.4950495	0.58360179	DLL4-CXCR3;EGF-NOTCH1;CXCL12-CCR2;TGFB1-CXCR3;TGFB1-CXCR4
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	WNT5A	FZD5	WNT	0.1547619	0.095238095	0.125	0.089285714	146	0.073555129	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.20019195	71	0.71287129	0.36742301	JAG1-NOTCH1;DLL4-EGFR;DLL4-CXCR3;TGFB1-CXCR3;CXCL12-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	WNT5A	FZD5	WNT	0.1547619	0.167001	0.125	0.14894684	98	0.11876268	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.3083303	70	0.7029703	0.38518004	DLL4-CXCR3;CXCL12-EGFR;CXCL12-KDR;DLL4-CCR2;CXCL12-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	WNT5A	FZD5	WNT	0.1547619	0.086956522	0.125	0.086956522	11	0.033440773	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.045415141	50	0.5049505	0.73633533	TGFB1-NOTCH2;TGFB1-CCR2;CXCL12-ITGA2;TGFB1-ITGA2;CXCL12-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	0.36609829	0.48452755	0.27131394	0.34635115	719	1.1670586	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.6534389	40	0.40594059	0.70583713	EGF-TGFBR1;JAG1-CXCR4;JAG1-CCR2;TGFB1-CXCR4;DLL4-TGFBR1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	WNT5A	FZD5	WNT	0.36609829	0.095238095	0.27131394	0.089285714	98	0.16021577	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.39417646	58	0.58415842	0.40645697	DLL4-CCR2;JAG1-CXCR3;TGFB1-CXCR3;HBEGF-KDR;EGF-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	0.36609829	0.167001	0.27131394	0.14894684	8456	0.55286271	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.3898407	70	0.7029703	0.39778856	DLL4-NOTCH2;DLL4-CCR2;HBEGF-KDR;DLL4-EGFR;HBEGF-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	WNT5A	FZD5	WNT	0.36609829	0.086956522	0.27131394	0.086956522	48	0.12389468	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.17356541	51	0.51485149	0.71382127	HBEGF-CXCR4;JAG1-ITGA2;TGFB1-NOTCH1;DLL4-CCR2;HBEGF-NOTCH1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	WNT5A	FZD5	WNT	0.043478261	0.48452755	0.043478261	0.34635115	70	0.089799385	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.14582555	67	0.67326733	0.61580007	VEGFA-CXCR3;CXCL9-CCR2;TGFB1-NOTCH1;VEGFA-TGFBR1;CXCL9-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	WNT5A	FZD5	WNT	0.043478261	0.095238095	0.043478261	0.089285714	11	0.010289469	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.026964838	70	0.7029703	0.38158838	EGF-CXCR3;EGF-CXCR3;TGFB1-NOTCH1;TGFB1-KDR;VEGFA-NOTCH1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	WNT5A	FZD5	WNT	0.043478261	0.167001	0.043478261	0.14894684	48	0.028258169	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.088675493	89	0.89108911	0.31866943	TGFB1-NOTCH2;EGF-CCR2;VEGFA-CXCR3;EGF-NOTCH2;TGFB1-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	WNT5A	FZD5	WNT	0.043478261	0.086956522	0.043478261	0.086956522	32	0.01321931	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.019234096	65	0.65346535	0.68728522	CXCL9-CXCR4;VEGFA-CXCR4;CXCL9-NOTCH1;TGFB1-CCR2;VEGFA-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.27999338	2.686414	0.22472282	0.75856363	30654	7.7704148	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	8.3520256	46	0.46534653	0.9303629	CCL2-ITGA2;HBEGF-CD44;CCL2-NOTCH2;WNT5A-ITGAV;CXCL12-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	EGF	EGFR	EGF/ERBB	0.27999338	0.28571429	0.22472282	0.19047619	273	0.44903963	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.39820553	35	0.35643564	1.1276579	HBEGF-NOTCH2;DLL4-ITGA2;HBEGF-KDR;WNT5A-NOTCH2;CXCL12-NOTCH2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.27999338	0.43931795	0.22472282	0.27081244	719	0.80928816	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.76509939	36	0.36633663	1.0577556	HBEGF-FZD5;CCL2-FZD5;HBEGF-NOTCH2;CCL2-NOTCH1;HBEGF-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	EGF	EGFR	EGF/ERBB	0.27999338	0.2173913	0.22472282	0.17391304	70	0.25946134	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.25660558	46	0.46534653	1.011129	CCL2-CD44;CXCL12-CD44;HBEGF-KDR;DLL4-KDR;CXCL12-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	EGF	EGFR	EGF/ERBB	0.05952381	2.686414	0.05952381	0.75856363	273	0.8975706	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	3.2982368	76	0.76237624	0.2721365	CXCL12-ITGA2;DLL4-KDR;JAG1-KDR;JAG1-CD44;TGFB1-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	EGF	EGFR	EGF/ERBB	0.05952381	0.28571429	0.05952381	0.19047619	146	0.084871302	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.27121332	80	0.8019802	0.31293191	WNT5A-NOTCH1;TGFB1-NOTCH1;CXCL12-ITGA2;WNT5A-ITGA2;DLL4-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.05952381	0.43931795	0.05952381	0.27081244	98	0.12016182	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.42722988	80	0.8019802	0.281258	CXCL12-CCR2;DLL4-KDR;DLL4-KDR;CXCL12-KDR;WNT5A-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	EGF	EGFR	EGF/ERBB	0.05952381	0.2173913	0.05952381	0.17391304	11	0.032154589	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.10723234	83	0.83168317	0.29985907	JAG1-KDR;WNT5A-CXCR4;DLL4-KDR;JAG1-CXCR4;TGFB1-CXCR4
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	0.10481444	2.686414	0.095787362	0.75856363	719	1.8525526	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	10.051171	90	0.9009901	0.18431212	HBEGF-CD44;JAG1-ITGA2;TGFB1-ITGA2;TGFB1-ITGAV;TGFB1-CD44
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	EGF	EGFR	EGF/ERBB	0.10481444	0.28571429	0.095787362	0.19047619	98	0.13760998	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.59619715	96	0.96039604	0.23081288	HBEGF-NOTCH1;JAG1-ITGA2;JAG1-ITGA2;HBEGF-NOTCH1;HBEGF-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.10481444	0.43931795	0.095787362	0.27081244	8456	0.41639029	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	2.1715355	93	0.93069307	0.19174925	JAG1-FZD5;TGFB1-KDR;TGFB1-NOTCH2;TGFB1-KDR;JAG1-CCR2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	EGF	EGFR	EGF/ERBB	0.10481444	0.2173913	0.095787362	0.17391304	48	0.088678039	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.48843821	92	0.92079208	0.18155426	HBEGF-NOTCH1;JAG1-TGFBR1;WNT5A-NOTCH1;HBEGF-CD44;HBEGF-TGFBR1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	EGF	EGFR	EGF/ERBB	0.086956522	2.686414	0.086956522	0.75856363	70	0.99576722	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.72672421	21	0.21782178	1.3702134	TGFB1-CD44;VEGFA-CD44;CXCL9-ITGAV;CXCL9-KDR;TGFB1-CD44
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	EGF	EGFR	EGF/ERBB	0.086956522	0.28571429	0.086956522	0.19047619	11	0.061736811	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.036263945	15	0.15841584	1.7024295	VEGFA-ITGA2;VEGFA-CCR2;DLL4-ITGA2;CXCL9-ITGA2;DLL4-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.086956522	0.43931795	0.086956522	0.27081244	48	0.14867361	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.096821143	17	0.17821782	1.535549	TGFB1-NOTCH1;TGFB1-NOTCH2;CXCL9-NOTCH2;VEGFA-NOTCH1;DLL4-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	EGF	EGFR	EGF/ERBB	0.086956522	0.2173913	0.086956522	0.17391304	32	0.066096551	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.043656772	9	0.099009901	1.5140045	CXCL9-NOTCH1;VEGFA-TGFBR1;COL1A1-CXCR4;CXCL9-NOTCH1;COL1A1-NOTCH1
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.38639748	2.686414	0.27751117	0.75856363	30654	10.723356	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	13.53972	61	0.61386139	0.79199246	JAG1-KDR;JAG1-KDR;CCL2-CD44;CXCL9-KDR;CXCL9-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	HBEGF	EGFR	EGF/ERBB	0.38639748	0.28571429	0.27751117	0.19047619	273	0.61968531	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.5682668	43	0.43564356	1.0904831	CCL2-NOTCH1;EGF-NOTCH1;EGF-NOTCH2;EGF-KDR;CCL2-ITGA2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.38639748	0.43931795	0.27751117	0.27081244	719	1.1168368	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.2265463	44	0.44554455	0.91055415	JAG1-KDR;CCL2-NOTCH1;JAG1-FZD5;JAG1-CCR2;EGF-FZD5
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	HBEGF	EGFR	EGF/ERBB	0.38639748	0.2173913	0.27751117	0.17391304	70	0.35806278	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.34021239	39	0.3960396	1.0524684	JAG1-TGFBR1;CXCL9-NOTCH1;JAG1-TGFBR1;EGF-NOTCH1;EGF-KDR
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	HBEGF	EGFR	EGF/ERBB	0.56547619	2.686414	0.26785714	0.75856363	273	8.5269207	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	5.7744137	22	0.22772277	1.476673	TGFB1-CD44;CCL2-ITGAV;CXCL12-NOTCH2;WNT5A-KDR;CCL2-NOTCH2
GSE292299	GSM8855708_NSCLC_P6	NSCLC	stdlib_marker_lr_pilot	immune	immune	HBEGF	EGFR	EGF/ERBB	0.56547619	0.28571429	0.26785714	0.19047619	146	0.80627737	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.38166624	9	0.099009901	2.1125195	CXCL12-KDR;CXCL12-KDR;WNT5A-NOTCH2;WNT5A-NOTCH1;CXCL12-KDR
