dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes	null_model	null_permutations	null_mean_score	null_ge_observed_n	empirical_p_ge	observed_to_null_mean_ratio	null_mean_adjacency_pairs
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	2.3252751	0.83031148	0.70773284	0.44088021	32056	20.031562	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	19.000743	0	0.019607843	1.0542515	18794.56
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	CXCL12	CXCR4	CXCL chemokine	2.3252751	0.1875	0.70773284	0.125	56	1.7627262	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.9783935	50	1	0.89098868	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.4375	0.93877551	0.34375	0.54081633	4	0.66101914	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.30211117	3	0.078431373	2.1879997	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	CXCL12	CXCR4	CXCL chemokine	0.4375	3.5132299	0.34375	0.87682482	30	5.2781691	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	5.3922464	37	0.74509804	0.9788442	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.4375	0.83031148	0.34375	0.44088021	56	1.468684	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.6483755	50	1	0.89098872	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	CXCL12	CXCR4	CXCL chemokine	0.4375	0.1875	0.34375	0.125	16	0.23241203	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.015809384	0	0.019607843	14.700891	0.4
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.13265306	0.040816327	0.10204082	0.040816327	196	0.028605435	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0069642516	0	0.019607843	4.1074672	3.36
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	CXCL9	CXCR3	CXCL chemokine	0.13265306	0.21122263	0.10204082	0.18248175	33	0.098806253	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.12854508	50	1	0.76865059	97.62
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.13265306	0.06400124	0.10204082	0.058887339	54	0.0340221	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.047972488	50	1	0.70920023	283.68
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	CXCL9	CXCR3	CXCL chemokine	0.13265306	0.03125	0.10204082	0.03125	4	0.0066717771	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0030492587	0	0.019607843	2.1879997	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.7290146	0.040816327	0.4060219	0.040816327	33	0.10492932	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.13651108	50	1	0.76865059	97.62
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	immune	CXCL9	CXCR3	CXCL chemokine	0.7290146	0.21122263	0.4060219	0.18248175	7146	1.3665264	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.1823365	0	0.019607843	1.1557847	2160.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.7290146	0.06400124	0.4060219	0.058887339	557	0.29508092	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.40881107	50	1	0.72180267	6385.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	CXCL9	CXCR3	CXCL chemokine	0.7290146	0.03125	0.4060219	0.03125	30	0.078232088	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.079922921	33	0.66666667	0.9788442	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.14272431	0.040816327	0.11668991	0.040816327	54	0.023344648	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.032916864	50	1	0.70920023	283.68
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL9	CXCR3	CXCL chemokine	0.14272431	0.21122263	0.11668991	0.18248175	557	0.19065795	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.26414137	50	1	0.72180268	6385.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.14272431	0.06400124	0.11668991	0.058887339	32056	0.094773254	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.089896245	0	0.019607843	1.0542515	18794.56
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	CXCL9	CXCR3	CXCL chemokine	0.14272431	0.03125	0.11668991	0.03125	56	0.018032554	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.020238813	50	1	0.89098873	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.03125	0.040816327	0.03125	0.040816327	4	0.0020528545	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.00093823346	3	0.078431373	2.1879997	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	CXCL9	CXCR3	CXCL chemokine	0.03125	0.21122263	0.03125	0.18248175	30	0.022666744	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.023156641	37	0.74509804	0.97884419	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.03125	0.06400124	0.03125	0.058887339	56	0.0080862592	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0090756026	50	1	0.89098869	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	CXCL9	CXCR3	CXCL chemokine	0.03125	0.03125	0.03125	0.03125	16	0.0027668099	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.00018820696	0	0.019607843	14.700891	0.4
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	0.32653061	0.1122449	0.24489796	0.10204082	196	0.19363679	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.047142627	0	0.019607843	4.1074671	3.36
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	CCL2	CCR2	CCL chemokine	0.32653061	0.59215328	0.24489796	0.40465328	33	0.68184358	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.8870657	50	1	0.7686506	97.62
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.32653061	0.15961568	0.24489796	0.13373625	54	0.20885983	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.2945005	50	1	0.70920025	283.68
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	CCL2	CCR2	CCL chemokine	0.32653061	0.03125	0.24489796	0.03125	4	0.016422836	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0075058675	0	0.019607843	2.1879997	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	CCL2	CCR2	CCL chemokine	1.2764599	0.1122449	0.61131387	0.10204082	33	0.5052432	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.65731197	50	1	0.76865054	97.62
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	immune	CCL2	CCR2	CCL chemokine	1.2764599	0.59215328	0.61131387	0.40465328	7146	6.7078393	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	5.8037103	0	0.019607843	1.1557847	2160.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1.2764599	0.15961568	0.61131387	0.13373625	557	1.2885439	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.7851749	50	1	0.72180263	6385.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	CCL2	CCR2	CCL chemokine	1.2764599	0.03125	0.61131387	0.03125	30	0.13697959	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.13994014	37	0.74509804	0.97884418	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	0.58887339	0.1122449	0.36525647	0.10204082	54	0.26487684	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.37348669	50	1	0.70920021	283.68
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CCL2	CCR2	CCL chemokine	0.58887339	0.59215328	0.36525647	0.40465328	557	2.2053249	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	3.0553017	50	1	0.72180266	6385.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.58887339	0.15961568	0.36525647	0.13373625	32056	0.97520728	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.92502334	0	0.019607843	1.0542515	18794.56
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	CCL2	CCR2	CCL chemokine	0.58887339	0.03125	0.36525647	0.03125	56	0.074401416	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.083504333	50	1	0.89098869	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	CCL2	CCR2	CCL chemokine	0.09375	0.1122449	0.09375	0.10204082	4	0.016936049	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0077404261	3	0.078431373	2.1879996	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	CCL2	CCR2	CCL chemokine	0.09375	0.59215328	0.09375	0.40465328	30	0.19063564	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.19475585	33	0.66666667	0.97884422	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.09375	0.15961568	0.09375	0.13373625	56	0.060500099	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.067902207	50	1	0.8909887	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	CCL2	CCR2	CCL chemokine	0.09375	0.03125	0.09375	0.03125	16	0.0083004297	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.00056462087	0	0.019607843	14.700891	0.4
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	VEGFA	KDR	VEGF	1.744898	0.06122449	0.7244898	0.051020408	196	0.56440723	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.13741004	0	0.019607843	4.107467	3.36
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	VEGFA	KDR	VEGF	1.744898	0.45666058	0.7244898	0.33667883	33	2.8098962	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	3.6556223	50	1	0.76865058	97.62
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	1.744898	0.16286998	0.7244898	0.14024485	54	1.13885	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.605823	50	1	0.7092002	283.68
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	VEGFA	KDR	VEGF	1.744898	0.0625	0.7244898	0.0625	4	0.17551906	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.080218961	3	0.078431373	2.1879997	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	VEGFA	KDR	VEGF	0.76505474	0.06122449	0.47399635	0.051020408	33	0.16517503	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.21488962	50	1	0.76865058	97.62
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	immune	VEGFA	KDR	VEGF	0.76505474	0.45666058	0.47399635	0.33667883	7146	3.100469	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	2.6825662	0	0.019607843	1.1557847	2160.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	VEGFA	KDR	VEGF	0.76505474	0.16286998	0.47399635	0.14024485	557	0.78804329	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.0917711	50	1	0.72180268	6385.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	VEGFA	KDR	VEGF	0.76505474	0.0625	0.47399635	0.0625	30	0.16419926	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.16774811	37	0.74509804	0.97884419	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	0.28389896	0.06122449	0.22191229	0.051020408	54	0.069653739	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.09821449	50	1	0.70920023	283.68
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	VEGFA	KDR	VEGF	0.28389896	0.45666058	0.22191229	0.33667883	557	0.81992446	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.1359399	50	1	0.72180267	6385.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	0.28389896	0.16286998	0.22191229	0.14024485	32056	0.4797382	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.45505098	0	0.019607843	1.0542515	18794.56
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	VEGFA	KDR	VEGF	0.28389896	0.0625	0.22191229	0.0625	56	0.071738629	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.080515756	50	1	0.8909887	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	VEGFA	KDR	VEGF	0.03125	0.06122449	0.03125	0.051020408	4	0.0030792817	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.0014073502	3	0.078431373	2.1879997	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	VEGFA	KDR	VEGF	0.03125	0.45666058	0.03125	0.33667883	30	0.049005206	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.050064358	33	0.66666667	0.9788442	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	VEGFA	KDR	VEGF	0.03125	0.16286998	0.03125	0.14024485	56	0.020577865	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.02309554	50	1	0.89098869	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	VEGFA	KDR	VEGF	0.03125	0.0625	0.03125	0.0625	16	0.0055336198	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.00037641391	0	0.019607843	14.700891	0.4
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	CD44	SPP1	0.33673469	4.2142857	0.26530612	0.85714286	196	7.4973744	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.8253035	0	0.019607843	4.1074672	3.36
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	CD44	SPP1	0.33673469	3.732208	0.26530612	0.88959854	33	4.4318027	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	5.7656921	50	1	0.7686506	97.62
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	0.33673469	1.0587324	0.26530612	0.52285759	54	1.4286621	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	2.0144693	50	1	0.70920024	283.68
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	SPP1	CD44	SPP1	0.33673469	0.0625	0.26530612	0.0625	4	0.033872099	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.015480852	0	0.019607843	2.1879997	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	SPP1	CD44	SPP1	0.42883212	4.2142857	0.32664234	0.85714286	33	6.372913	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	8.2910403	50	1	0.76865058	97.62
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	immune	SPP1	CD44	SPP1	0.42883212	3.732208	0.32664234	0.88959854	7146	14.203471	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	12.289029	0	0.019607843	1.1557847	2160.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	SPP1	CD44	SPP1	0.42883212	1.0587324	0.32664234	0.52285759	557	2.8713756	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	3.978062	50	1	0.72180263	6385.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	SPP1	CD44	SPP1	0.42883212	0.0625	0.32664234	0.0625	30	0.09203775	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.094026967	37	0.74509804	0.97884419	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	0.13497598	4.2142857	0.11436541	0.85714286	54	2.2794807	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	3.2141567	50	1	0.70920023	283.68
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	SPP1	CD44	SPP1	0.13497598	3.732208	0.11436541	0.88959854	557	3.1859492	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	4.4138784	50	1	0.72180267	6385.48
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	0.13497598	1.0587324	0.11436541	0.52285759	32056	1.4826619	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.4063645	0	0.019607843	1.0542515	18794.56
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	SPP1	CD44	SPP1	0.13497598	0.0625	0.11436541	0.0625	56	0.034107175	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.038280144	50	1	0.89098868	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	SPP1	CD44	SPP1	0.03125	4.2142857	0.03125	0.85714286	4	0.21195723	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.096872603	0	0.019607843	2.1879997	1.34
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	SPP1	CD44	SPP1	0.03125	3.732208	0.03125	0.88959854	30	0.40051108	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.40916734	33	0.66666667	0.9788442	32.72
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	SPP1	CD44	SPP1	0.03125	1.0587324	0.03125	0.52285759	56	0.13376591	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.150132	50	1	0.89098863	92.8
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	SPP1	CD44	SPP1	0.03125	0.0625	0.03125	0.0625	16	0.0055336198	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.00037641391	0	0.019607843	14.700891	0.4
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.33673469	0.91836735	0.26530612	0.54081633	196	1.6338104	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	0.3977659	0	0.019607843	4.1074672	3.36
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	ITGAV	SPP1	0.33673469	1.0187044	0.26530612	0.55839416	33	1.2096584	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	spatial_coordinate_permutation	50	1.5737429	50	1	0.76865058	97.62
