dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.76818182	0.79638854	0.34935065	0.40410959	498	3.8006935	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.76818182	0.93376623	0.34935065	0.37987013	2876	5.7129561	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.47260274	0.46201743	0.29950187	0.29389788	3060	1.7525913	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.47260274	0.6512987	0.29950187	0.33311688	498	1.9122746	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.76818182	0.46201743	0.34935065	0.29389788	498	2.2049371	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.76818182	0.6512987	0.34935065	0.33311688	2876	3.984767	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.057285181	1.4919054	0.052303861	0.46886675	3060	0.68597708	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.057285181	1.1753247	0.052303861	0.41363636	498	0.41828661	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.15194805	1.4919054	0.10454545	0.46886675	498	1.4083488	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.15194805	1.1753247	0.10454545	0.41363636	2876	1.4223671	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.37795766	0.0087173101	0.21668742	0.0080946451	3060	0.026445494	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.37795766	0.02012987	0.21668742	0.018831169	498	0.047266989	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.61558442	0.0087173101	0.22727273	0.0080946451	498	0.033338337	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.61558442	0.02012987	0.22727273	0.018831169	2876	0.098693213	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	0.14694894	0.0087173101	0.1139477	0.0087173101	3060	0.010281938	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.14694894	0.017532468	0.1139477	0.015584416	498	0.016006019	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	0.41623377	0.0087173101	0.19675325	0.0087173101	498	0.022542061	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.41623377	0.017532468	0.19675325	0.015584416	2876	0.0581218	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	VEGFA	KDR	VEGF	1.4283935	0.094645081	0.50373599	0.077833126	3060	1.0851055	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	1.4283935	0.18311688	0.50373599	0.11818182	498	1.6249877	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	0.67662338	0.094645081	0.34350649	0.077833126	498	0.39784954	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	0.67662338	0.18311688	0.34350649	0.11818182	2876	0.98681124	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	CD44	SPP1	4.2409714	6.6214197	0.57098381	0.73412204	3060	225.39408	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	4.2409714	4.1383117	0.57098381	0.60974026	498	109.0341	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	3.2655844	6.6214197	0.56363636	0.73412204	498	134.33397	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	3.2655844	4.1383117	0.56363636	0.60974026	2876	107.63235	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	4.2409714	1.9620174	0.57098381	0.5765878	3060	66.787355	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	4.2409714	2.6902597	0.57098381	0.53051948	498	70.881577	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	3.2655844	1.9620174	0.56363636	0.5765878	498	39.804997	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	3.2655844	2.6902597	0.56363636	0.53051948	2876	69.970315	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	MIF	CD74	MIF	35.678082	3.5977584	0.89414695	0.71481943	3060	1030.2901	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	MIF	CD74	MIF	35.678082	5.6571429	0.89414695	0.66558442	498	1253.9276	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	MIF	CD74	MIF	18.564935	3.5977584	0.80584416	0.71481943	498	414.95333	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	18.564935	5.6571429	0.80584416	0.66558442	2876	836.4679	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.20672478	0.58343711	0.15691158	0.33437111	3060	0.9680831	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.20672478	0.58701299	0.15691158	0.30974026	498	0.75390057	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	0.22987013	0.58343711	0.15454545	0.33437111	498	0.8332022	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.22987013	0.58701299	0.15454545	0.30974026	2876	1.0747042	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	1.6843088	0.81755915	0.52926526	0.39975093	3060	11.052664	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	1.6843088	0.67337662	0.52926526	0.33571429	498	7.0461776	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	1.1993506	0.81755915	0.43376623	0.39975093	498	6.0917094	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	1.1993506	0.67337662	0.43376623	0.33571429	2876	6.4322499	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.38356164	0.82752179	0.26961395	0.40784558	3060	2.5476552	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	0.38356164	0.33181818	0.26961395	0.22857143	498	0.79069532	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	1.4090909	0.82752179	0.36818182	0.40784558	498	7.2442307	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	1.4090909	0.33181818	0.36818182	0.22857143	2876	3.723899	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.001867995	0.56973848	0.001867995	0.32938979	3060	0.008542349	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.001867995	0.28311688	0.001867995	0.19220779	498	0.0032856046	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	0.0038961039	0.56973848	0.0038961039	0.32938979	498	0.013790496	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.0038961039	0.28311688	0.0038961039	0.19220779	2876	0.0087852677	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.31195517	0.56973848	0.20547945	0.32938979	3060	1.4265723	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.31195517	0.28311688	0.20547945	0.19220779	498	0.54869597	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.17597403	0.56973848	0.13311688	0.32938979	498	0.62287076	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.17597403	0.28311688	0.13311688	0.19220779	2876	0.39680126	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	20.516189	0.92403487	0.90473225	0.43960149	3060	152.16371	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	20.516189	0.80909091	0.90473225	0.34480519	498	103.12592	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	83.535714	0.92403487	0.93441558	0.43960149	498	479.55052	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655160_P07	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	83.535714	0.80909091	0.93441558	0.34480519	2876	538.30475	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.20350877	0.50845295	0.16905901	0.338437	7024	0.9164987	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	immune	TGFB1	TGFBR1	TGFB	0.20350877	0.046153846	0.16905901	0.046153846	20	0.028596324	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.20350877	0.47124304	0.16905901	0.23562152	590	0.61202951	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	tumor_like	TGFB1	TGFBR1	TGFB	0.092307692	0.50845295	0.061538462	0.338437	20	0.14289198	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	immune	TGFB1	TGFBR1	TGFB	0.092307692	0.046153846	0.061538462	0.046153846	22	0.013358319	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.092307692	0.47124304	0.061538462	0.23562152	6	0.084645842	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.93877551	0.50845295	0.29128015	0.338437	590	3.0461887	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	0.93877551	0.046153846	0.29128015	0.046153846	6	0.08431259	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.93877551	0.47124304	0.29128015	0.23562152	882	3.0008849	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.20350877	0.81212121	0.16905901	0.4245614	7024	1.4638681	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	immune	TGFB1	TGFBR2	TGFB	0.20350877	0.015384615	0.16905901	0.015384615	20	0.009532108	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.20350877	0.64007421	0.16905901	0.31539889	590	0.83129993	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	tumor_like	TGFB1	TGFBR2	TGFB	0.092307692	0.81212121	0.061538462	0.4245614	20	0.22823273	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	immune	TGFB1	TGFBR2	TGFB	0.092307692	0.015384615	0.061538462	0.015384615	22	0.0044527729	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.092307692	0.64007421	0.061538462	0.31539889	6	0.11497171	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.93877551	0.81212121	0.29128015	0.4245614	590	4.8654934	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	immune	TGFB1	TGFBR2	TGFB	0.93877551	0.015384615	0.29128015	0.015384615	6	0.028104197	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.93877551	0.64007421	0.29128015	0.31539889	882	4.0760051	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.0089314195	0.5138756	0.0089314195	0.32025518	7024	0.040651486	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	0.0089314195	0.29230769	0.0089314195	0.092307692	20	0.0079484036	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.0089314195	0.42486085	0.0089314195	0.24304267	590	0.024216506	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.015384615	0.5138756	0.015384615	0.32025518	20	0.02406932	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	immune	CXCL12	CXCR4	CXCL chemokine	0.015384615	0.29230769	0.015384615	0.092307692	22	0.014100447	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.015384615	0.42486085	0.015384615	0.24304267	6	0.012719093	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.05380334	0.5138756	0.044526902	0.32025518	590	0.17644587	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	0.05380334	0.29230769	0.044526902	0.092307692	6	0.030603582	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.05380334	0.42486085	0.044526902	0.24304267	882	0.15505957	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE283052	GSM8655161_P09	colorectal cancer	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.0022328549	0.0015948963	0.0019138756	0.0015948963	7024	3.1542122e-05	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
