candidate_id	dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	full_high	full_v3	no_null	no_external	no_recurrence	no_raw_score	no_annotation	equal_weight	rank_full_v3	rank_no_null	rank_no_external	rank_no_recurrence	rank_no_raw_score	rank_no_annotation	rank_equal_weight	rank_shift_no_null_vs_full	rank_shift_no_external_vs_full
GSE283052|GSM8655164_P13|tumor_like|tumor_like|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	tumor_like	WNT5A	FZD5	WNT	False	0.794483	0.7900094691666667	0.7431037068750002	0.7582152535294118	0.8476203341176469	0.827203295	0.758912884	630	1069	647	700	477	630	815	439	17
GSE283052|GSM8655164_P13|tumor_like|immune|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	immune	WNT5A	FZD5	WNT	False	0.075306	0.09250710233333334	0.09413280175	0.08859557811764705	0.08211997647058823	0.028118045999999997	0.1172400052	4210	4193	4204	4198	4207	4210	4212	-17	-6
GSE283052|GSM8655164_P13|tumor_like|stroma_fibroblast|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.380152	0.4817708341666668	0.225189510625	0.4472371864705882	0.40128130352941177	0.36683512055555556	0.397627888	3458	3258	3848	3106	3410	3458	3473	-200	390
GSE283052|GSM8655164_P13|immune|tumor_like|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	immune	tumor_like	WNT5A	FZD5	WNT	False	0.275213	0.4586884466666667	0.094016335	0.32378007999999997	0.2941176470588235	0.25023674222222225	0.333617424	3880	3328	4205	3731	3868	3880	3744	-552	325
GSE283052|GSM8655164_P13|immune|immune|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	immune	immune	WNT5A	FZD5	WNT	False	0.431014	0.42163825850000003	0.413767173875	0.3894279277647059	0.5035656288235293	0.423348599	0.4263259988	3195	3444	2702	3407	2588	3195	3330	249	-493
GSE283052|GSM8655164_P13|immune|stroma_fibroblast|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	immune	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.209517	0.26118607950000006	0.13689615962499999	0.2464905031764706	0.23859444705882352	0.17724103077777778	0.2353515036	4056	3944	4134	3952	4005	4056	4064	-112	78
GSE283052|GSM8655164_P13|stroma_fibroblast|tumor_like|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	False	0.726157	0.8059895841666667	0.657696703125	0.6778321911764705	0.7559571905882352	0.7512859583333332	0.73274014	1085	930	1152	1286	1070	1085	1026	-155	67
GSE283052|GSM8655164_P13|stroma_fibroblast|immune|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	immune	WNT5A	FZD5	WNT	False	0.114046	0.09546638258333334	0.1425568819375	0.134171183	0.12560667764705882	0.07116167283333334	0.1380892774	4173	4189	4124	4136	4164	4173	4186	16	-49
GSE283052|GSM8655164_P13|stroma_fibroblast|stroma_fibroblast|WNT5A|FZD5|WNT	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.698176	0.7691761366666667	0.6227198475	0.6449127976470588	0.7490237599999999	0.7201954199999999	0.700342674	1255	1243	1364	1473	1112	1255	1242	-12	109
GSE283052|GSM8655164_P13|tumor_like|tumor_like|EGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	False	0.496229	0.501657196975	0.49528675273124995	0.4073287084529411	0.5826295105882353	0.49581044687222214	0.49894329957999994	2696	3171	2133	3333	2006	2696	2832	475	-563
GSE283052|GSM8655164_P13|tumor_like|immune|EGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	immune	EGF	EGFR	EGF/ERBB	False	0.06301	0.08351089015083335	0.07876219911312499	0.07412912857705882	0.07400379435294116	0.014455288100555555	0.106593658054	4217	4223	4217	4209	4212	4217	4219	6	0
GSE283052|GSM8655164_P13|tumor_like|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.063329	0.08404356060833335	0.07916170195625	0.07450513125294117	0.07400379435294116	0.014810401738888888	0.10701979442000001	4216	4218	4215	4208	4213	4216	4217	2	-1
GSE283052|GSM8655164_P13|stroma_fibroblast|tumor_like|EGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	False	0.192169	0.16974431733333334	0.24021146299999996	0.16725784811764705	0.2239089170588235	0.15796574488888887	0.21429007719999998	4079	4092	3784	4104	4042	4079	4099	13	-295
GSE283052|GSM8655164_P13|stroma_fibroblast|immune|EGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	immune	EGF	EGFR	EGF/ERBB	False	0.084586	0.08362926135833335	0.10573269951875	0.09951312895882353	0.0993042385882353	0.038429066238888886	0.11744104382000001	4203	4221	4191	4183	4189	4203	4211	18	-12
GSE283052|GSM8655164_P13|stroma_fibroblast|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.409701	0.33593750008333334	0.5121260100625	0.3055303624117647	0.4801627152941176	0.3996675645	0.4061524874	3306	3713	2010	3785	2781	3306	3435	407	-1296
GSE283052|GSM8655164_P13|tumor_like|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.796586	0.7781131616666667	0.7457326312500001	0.7606895352941176	0.8584920094117646	0.8295401166666666	0.7540163	614	1169	631	680	448	614	855	555	17
GSE283052|GSM8655164_P13|tumor_like|immune|HBEGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	immune	HBEGF	EGFR	EGF/ERBB	False	0.279877	0.28604403500000003	0.22484655625000002	0.3292673470588235	0.30382449882352935	0.2554191611111111	0.28296064	3870	3877	3850	3710	3839	3870	3941	7	-20
GSE283052|GSM8655164_P13|tumor_like|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.466227	0.5436789791666667	0.332783189375	0.51909006	0.4882578405882353	0.4624739461111111	0.47161943199999995	2964	2878	3321	2643	2720	2964	3037	-86	357
GSE283052|GSM8655164_P13|stroma_fibroblast|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.36901	0.5732125941666667	0.211262580625	0.3753059588235294	0.38245000882352936	0.35445562722222224	0.437777996	3500	2686	3892	3488	3503	3500	3264	-814	392
GSE283052|GSM8655164_P13|stroma_fibroblast|immune|HBEGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	immune	HBEGF	EGFR	EGF/ERBB	False	0.266199	0.26544744325	0.2077489474375	0.3131754799411765	0.30227140235294114	0.2402212866111111	0.26582330060000003	3908	3937	3904	3759	3849	3908	3996	29	-4
GSE283052|GSM8655164_P13|stroma_fibroblast|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.672633	0.7359730116666667	0.59079099375	0.6148621117647058	0.742410574117647	0.6918142166666668	0.67096957	1414	1506	1546	1722	1150	1414	1421	92	132
GSE283052|GSM8655164_P13|tumor_like|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	False	0.780523	0.8629853216666666	0.72565418625	0.7417921752941176	0.7796848894117646	0.81169261	0.788421002	723	461	754	825	727	723	601	-262	31
GSE283052|GSM8655164_P13|tumor_like|immune|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	immune	COL1A1	ITGA2	ECM-integrin	False	0.463796	0.5529711166666667	0.32974483749999994	0.5456422	0.4494272941176471	0.4597731888888889	0.47505016	2982	2818	3340	2404	3070	2982	3013	-164	358
GSE283052|GSM8655164_P13|tumor_like|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	False	0.498348	0.6105587116666666	0.37293553375	0.5862922670588235	0.4494272941176471	0.4981649188888889	0.521120236	2668	2405	3032	2019	3071	2668	2622	-263	364
GSE283052|GSM8655164_P13|immune|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	immune	tumor_like	COL1A1	ITGA2	ECM-integrin	False	0.346849	0.37346117500000003	0.30856122625	0.40805762470588236	0.32090855999999995	0.3298322011111111	0.360155078	3607	3586	3459	3330	3795	3607	3616	-21	-148
GSE283052|GSM8655164_P13|immune|immune|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	immune	immune	COL1A1	ITGA2	ECM-integrin	False	0.695449	0.6423413816666667	0.61931101625	0.7299397799999999	0.7471105694117646	0.7171653477777777	0.635561764	1266	2144	1379	924	1131	1266	1641	878	113
GSE283052|GSM8655164_P13|immune|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	immune	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	False	0.434537	0.5284090916666667	0.29317150375	0.5112202388235294	0.43234323294117644	0.42726355888888895	0.44813981399999997	3175	2987	3543	2685	3214	3175	3206	-188	368
GSE283052|GSM8655164_P13|stroma_fibroblast|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	False	0.793325	0.8871330491666667	0.7416566118750001	0.7568532817647058	0.7777005411764705	0.8259169883333333	0.806895836	638	276	655	712	841	638	463	-362	17
GSE283052|GSM8655164_P13|stroma_fibroblast|immune|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	immune	COL1A1	ITGA2	ECM-integrin	False	0.489968	0.5965909091666667	0.36245968187500005	0.5764326417647059	0.4494272941176471	0.4888530505555556	0.509945994	2757	2520	3121	2123	3072	2757	2736	-237	364
GSE283052|GSM8655164_P13|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE283052	GSM8655164_P13	colorectal cancer	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	True	0.927418	0.8927556816666667	0.9092722762500001	0.9146092011764705	0.9314875435294117	0.9749086900000001	0.8767534180000001	64	228	64	73	47	64	72	164	0
GSE283052|GSM8655165_P15|tumor_like|tumor_like|TGFB1|TGFBR1|TGFB	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	False	0.647238	0.7706557766666666	0.5590472925	0.5849856870588235	0.6880521976470587	0.6635975933333332	0.675613472	1544	1229	1744	2040	1456	1544	1388	-315	200
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.420046	0.5680634466666666	0.275057485	0.4647599852941176	0.41671520058823525	0.4111622088888889	0.460721384	3270	2724	3640	3024	3322	3270	3126	-546	370
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|TGFB1|TGFBR1|TGFB	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	False	0.681841	0.8069365541666667	0.602301320625	0.6256953605882353	0.7031519105882352	0.7020456183333335	0.711055472	1350	923	1472	1587	1378	1350	1180	-427	122
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.840824	0.8298413816666667	0.8010304462500001	0.8127345376470587	0.8740229741176471	0.87869373	0.801999536	370	725	377	393	392	370	501	355	7
GSE283052|GSM8655165_P15|tumor_like|tumor_like|TGFB1|TGFBR2|TGFB	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	False	0.729542	0.8110203591666667	0.661927989375	0.681814578235294	0.7563884423529411	0.7550471016666667	0.7369480420000001	1072	890	1135	1274	1063	1072	997	-182	63
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	False	0.488801	0.6430516091666667	0.361001576875	0.5162367788235294	0.47408270058823526	0.48755695722222225	0.532593102	2768	2140	3132	2654	2829	2768	2527	-628	364
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|TGFB1|TGFBR2|TGFB	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	False	0.747796	0.8376538816666668	0.68474525625	0.7032896529411765	0.7590633835294117	0.7753291166666666	0.75939171	938	661	988	1107	1044	938	807	-277	50
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	False	0.888003	0.8512665716666667	0.8600036287500001	0.8682387094117648	0.9144034823529412	0.9311143366666667	0.836301404	223	551	227	237	210	223	236	328	4
GSE283052|GSM8655165_P15|tumor_like|tumor_like|CXCL12|CXCR4|CXCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	False	0.650681	0.7389914766666666	0.5633518725	0.5890370564705882	0.7144548376470587	0.6674238866666665	0.661503154	1526	1484	1719	1985	1329	1526	1489	-42	193
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	False	0.430496	0.6448863641666668	0.28812021812499994	0.4182307935294118	0.43360512470588236	0.4227735272222222	0.504357936	3200	2125	3569	3276	3209	3200	2791	-1075	369
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|CXCL12|CXCR4|CXCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	False	0.69763	0.8002485791666667	0.6220378143749999	0.644270884117647	0.7264483576470587	0.7195891683333334	0.7156060820000001	1260	986	1371	1479	1260	1260	1154	-274	111
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	False	0.873471	0.8424479166666667	0.8418384825	0.8511421011764705	0.9035318070588236	0.9149675400000001	0.824626018	266	626	273	284	257	266	318	360	7
GSE283052|GSM8655165_P15|tumor_like|tumor_like|CXCL9|CXCR3|CXCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	False	0.460067	0.5181107955000002	0.45008410162499995	0.3647850368235294	0.5284715341176469	0.4556303125555556	0.48908903840000006	3008	3062	2435	3536	2312	3008	2910	54	-573
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|CXCL9|CXCR3|CXCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	False	0.20767	0.3461174235	0.134588067625	0.18549465247058822	0.2352941170588235	0.17518939344444442	0.27689393879999996	4059	3668	4140	4087	4014	4059	3959	-391	81
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|CXCL9|CXCR3|CXCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	False	0.585112	0.7073271791666668	0.48138966437499997	0.5118961547058823	0.6596652047058824	0.5945685905555556	0.612886122	1912	1712	2215	2682	1624	1912	1805	-200	303
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|CXCL9|CXCR3|CXCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	False	0.697692	0.7122987691666667	0.6221144118749999	0.6443429758823529	0.788602668235294	0.7196572550000001	0.671661816	1259	1677	1370	1477	664	1259	1414	418	111
GSE283052|GSM8655165_P15|tumor_like|tumor_like|CCL2|CCR2|CCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	False	0.438602	0.5131392045	0.42325309837499997	0.3395323278823529	0.5067281835294117	0.4317805318888889	0.47587084160000004	3148	3099	2630	3666	2555	3148	3002	-49	-518
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|CCL2|CCR2|CCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	False	0.366808	0.409564395	0.33350939625	0.3433029611764705	0.4071398588235294	0.3520083522222222	0.388185956	3512	3473	3316	3647	3381	3512	3514	-39	-196
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|CCL2|CCR2|CCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	False	0.361786	0.48828125	0.32723244249999994	0.2785717111764706	0.4044908276470588	0.3464288377777777	0.42503360199999995	3534	3232	3356	3862	3400	3534	3337	-302	-178
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|CCL2|CCR2|CCL chemokine	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	False	0.622011	0.58836411	0.6525132525	0.5553065905882353	0.6694025129411764	0.6355673355555556	0.605187356	1678	2591	1186	2338	1558	1678	1858	913	-492
GSE283052|GSM8655165_P15|tumor_like|tumor_like|VEGFA|KDR|VEGF	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	VEGFA	KDR	VEGF	False	0.676926	0.612393465	0.7211580737500001	0.6199134811764705	0.7170475058823529	0.6965849544444445	0.644659962	1393	2390	784	1657	1314	1393	1577	997	-609
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|VEGFA|KDR|VEGF	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	False	0.705392	0.7933830491666667	0.631740151875	0.6534024958823528	0.7404262258823527	0.7282134683333333	0.716054252	1217	1040	1323	1418	1173	1217	1150	-177	106
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|VEGFA|KDR|VEGF	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	False	0.222475	0.30918560500000003	0.15309382375	0.2617353635294118	0.2199572894117647	0.19163895444444445	0.265830332	4030	3802	4100	3916	4052	4030	3995	-228	70
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|VEGFA|KDR|VEGF	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	False	0.691714	0.7616003791666667	0.6146426293749999	0.6373107099999998	0.7467692658823528	0.7130156705555556	0.693323908	1293	1305	1414	1516	1135	1293	1285	12	121
GSE283052|GSM8655165_P15|tumor_like|tumor_like|SPP1|CD44|SPP1	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	SPP1	CD44	SPP1	True	0.909023	0.8620975366666667	0.8862786675000001	0.8929681576470588	0.9314875435294117	0.9544699266666666	0.852226902	140	469	143	151	48	140	178	329	3
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|SPP1|CD44|SPP1	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	False	0.491495	0.5991358891666667	0.364368416875	0.5782290982352941	0.4494272941176471	0.4905497038888889	0.511981978	2740	2501	3106	2106	3073	2740	2717	-239	366
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|SPP1|CD44|SPP1	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	False	0.639542	0.8458806816666669	0.5494270112499999	0.5759313047058824	0.6258978823529411	0.6550462322222222	0.7093778119999999	1589	598	1798	2129	1790	1589	1192	-991	209
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|SPP1|CD44|SPP1	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	False	0.775193	0.8441642991666667	0.7189907793750001	0.7355207335294117	0.7866988752941175	0.8057695816666668	0.776345128	761	610	795	880	670	761	689	-151	34
GSE283052|GSM8655165_P15|tumor_like|tumor_like|SPP1|ITGAV|SPP1	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	SPP1	ITGAV	SPP1	False	0.848221	0.8324455491666667	0.810276236875	0.821436458235294	0.8808866588235293	0.8869122105555556	0.8069999360000001	349	705	356	370	354	349	462	356	7
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|SPP1|ITGAV|SPP1	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	False	0.709648	0.7520714966666667	0.6370601174999999	0.7172330511764704	0.7157708194117647	0.7329423266666667	0.697526462	1192	1390	1289	1021	1321	1192	1256	198	97
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|SPP1|ITGAV|SPP1	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	False	0.603074	0.8093039766666666	0.5038426675	0.5330283929411764	0.6088138211764705	0.6145268155555556	0.672855722	1797	904	2077	2525	1894	1797	1404	-893	280
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|SPP1|ITGAV|SPP1	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	False	0.865886	0.8303740541666667	0.8323572406250002	0.8422185794117648	0.903131011764706	0.9065397694444445	0.8147965899999999	291	720	298	309	263	291	405	429	7
GSE283052|GSM8655165_P15|tumor_like|tumor_like|MIF|CD74|MIF	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	tumor_like	MIF	CD74	MIF	False	0.804032	0.9021661941666667	0.755039840625	0.7694492617647058	0.7796848894117646	0.8378131916666666	0.8197656999999999	564	145	579	609	728	564	364	-419	15
GSE283052|GSM8655165_P15|tumor_like|stroma_fibroblast|MIF|CD74|MIF	GSE283052	GSM8655165_P15	colorectal cancer	tumor_like	stroma_fibroblast	MIF	CD74	MIF	False	0.805825	0.9079663816666667	0.75728161125	0.7715591635294117	0.7777005411764705	0.8398058766666667	0.823562502	543	92	556	583	842	543	327	-451	13
GSE283052|GSM8655165_P15|stroma_fibroblast|tumor_like|MIF|CD74|MIF	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	tumor_like	MIF	CD74	MIF	False	0.52065	0.6477272716666667	0.40081195374999995	0.6125288976470588	0.4494272941176471	0.5229439588888889	0.5508550839999999	2456	2099	2822	1749	3074	2456	2338	-357	366
GSE283052|GSM8655165_P15|stroma_fibroblast|stroma_fibroblast|MIF|CD74|MIF	GSE283052	GSM8655165_P15	colorectal cancer	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	True	0.937041	0.9087949816666667	0.92130175125	0.9259310599999999	0.9314875435294117	0.9856015566666667	0.8895848579999999	26	84	26	29	49	26	28	58	0
