dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	method_support_count	method_support_label	stdlib_supported	commot_supported	liana_supported	external_method_support_count	external_method_support_fraction	stdlib_pilot_score	stdlib_adjacency_enrichment	commot_mean_score	liana_lr_means	liana_cellphone_pvals	sender_spots	receiver_spots
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	3	stdlib+commot+liana	1	1	1	2	1.0	0.17565255	0.0	1.4472481686726918e-05	0.1393923212205974	1.0	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.70919089	0.0	4.183035870408328e-05	0.2650302562661859	0.58	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	79.929791	0.0	0.00025568248654417775	1.615566511225548	1.0	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	85.742214	0.0	0.0004621869182753807	1.5129618563738523	1.0	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	39.674267	0.0	0.00022968130715456385	1.2109836892152188	1.0	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.62714006	0.0	2.6429969339188135e-05	0.25221328714308916	0.8	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	1.7846614	0.0	4.303353467971712e-05	0.48361296535101905	1.0	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	3	stdlib+commot+liana	1	1	1	2	1.0	0.93693979	0.0	2.9444424712166282e-05	0.40836691134959285	1.0	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	3	stdlib+commot+liana	1	1	1	2	1.0	0.083378698	0.0	8.455180580030942e-06	0.11471275727643648	0.26	3253	3253
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.49710525	0.0	1.5289271750670773e-06	0.32299564093118466	0.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	137.41222	0.0	4.197437740659862e-06	1.9858857522450557	0.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	2.8004099	0.0	5.339266424158552e-06	0.48534285307178304	0.03	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.18190176	0.0	1.5592226931256422e-06	0.1572926410695771	1.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.29576405	0.0	1.5831784550454302e-06	0.1952184926559689	1.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	3	stdlib+commot+liana	1	1	1	2	1.0	0.16091616	0.0	1.5315865050771837e-06	0.15929332373228722	0.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	3	stdlib+commot+liana	1	1	1	2	1.0	0.40307155	0.0	4.4228327583900196e-06	0.1968965504140374	0.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	1.1030793	0.0	4.636488189789664e-06	0.31798308723563506	0.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	69.751202	0.0	1.0456632075629597e-06	1.5283332211098346	1.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	90.107057	0.0	1.2205557596054962e-05	1.4973330994823602	1.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	83.430425	0.0	1.0960080093367856e-05	1.4210746025559844	0.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	0.6784641	0.0	1.475970459841568e-06	0.25845441924425033	0.53	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	3.2255747	0.0	1.2816844143904654e-06	0.6361456870030728	0.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	3	stdlib+commot+liana	1	1	1	2	1.0	0.43131431	0.0	2.9342310698285905e-07	0.3721221179362793	1.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	3	stdlib+commot+liana	1	1	1	2	1.0	0.13075897	0.0	2.2610414773299765e-06	0.1327942464032188	0.0	3253	2366
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	5.760507468761729e-06	0.27261203537956313	1.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.2611097936857385e-06	1.0707806947788758	1.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	9.503616094384961e-06	0.3673142376971342	1.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	5.235605893655536e-06	0.14254962082752218	1.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.7832062943175143e-06	0.22609673752761753	0.65	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.633764625714844e-06	0.12414199584535077	0.52	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.0751031252042454e-05	0.17198752194796432	0.3	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	9.130745003149738e-06	0.2531502203036332	1.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	6.037544714505176e-06	1.9101326676994956	0.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	9.176630362230133e-05	1.8006006078310488	0.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	5.0284599909819665e-05	1.5456366566524347	0.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.673574275072975e-06	0.2594759270983008	0.44	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.2495009526039185e-06	0.5587945088756165	0.09	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	4.265117632951466e-06	0.7042389764991136	0.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.7069395699606598e-06	0.09695637237430275	1.0	2366	3103
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	CCL2	CCR2	CCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.34228599	0.0	3.5456919235153295e-05	0.3973944817262965	0.09	2366	12
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	CXCL12	CXCR4	CXCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.12844796	0.0	1.5373308843242782e-06	0.2955605576230638	0.94	2366	12
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	DLL4	NOTCH1	NOTCH	2	stdlib+liana	1	0	1	1	0.5	0.062409742	0.0	0.0	0.24176438071773912	0.39		
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	8.0000581	0.0	6.331242297586107e-09	1.267374332298199	1.0	2366	12
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	13.408419	0.0	5.564430509232112e-05	1.432281095580173	0.9	2366	12
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	5.3633674	0.0	2.3064041048994293e-05	1.2873060578301996	0.76	2366	12
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	TGFB1	TGFBR1	TGFB	2	stdlib+liana	1	0	1	1	0.5	0.11538545	0.0	0.0	0.2081503851580685	0.59		
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	VEGFA	KDR	VEGF	3	stdlib+commot+liana	1	1	1	2	1.0	3.3425497	0.0	4.844922499099645e-05	0.9617062297838586	0.0	2366	12
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	endothelial	WNT5A	FZD5	WNT	2	stdlib+liana	1	0	1	1	0.5	0.021045146	0.0	0.0	0.1257187700763777	0.33		
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	immune	CCL2	CCR2	CCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.60854051	0.0	3.8144917922874855e-06	0.2928642705778187	0.64	2366	424
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	immune	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	5.9640365	0.0	2.4465905598922947e-06	0.9268959939674337	1.0	2366	424
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.97355164	0.0	3.661086016080538e-06	0.43897456102149923	0.96	2366	424
GSE292299	GSM8855705_NSCLC_P3	NSCLC	tumor_like	immune	CXCL9	CXCR3	CXCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	0.17213876	0.0	5.28843445965424e-07	0.1531896555596211	0.97	2366	424
